index,Weight,Source,Target
"沈阳市,南京市",13,沈阳市,南京市
"株洲市,苏州市",13,株洲市,苏州市
"上海市,毕节市",13,上海市,毕节市
"珠海市,普洱市",13,珠海市,普洱市
"汕尾市,汕头市",13,汕尾市,汕头市
"晋中市,运城市",13,晋中市,运城市
"深圳市,淄博市",13,深圳市,淄博市
"常州市,六安市",13,常州市,六安市
"重庆市,延边朝鲜族自治州",13,重庆市,延边朝鲜族自治州
"烟台市,东莞市",13,烟台市,东莞市
"梧州市,东莞市",13,梧州市,东莞市
"上饶市,湖州市",13,上饶市,湖州市
"荆州市,杭州市",13,荆州市,杭州市
"杭州市,延边朝鲜族自治州",13,杭州市,延边朝鲜族自治州
"东莞市,唐山市",13,东莞市,唐山市
"南阳市,苏州市",13,南阳市,苏州市
"阜阳市,通化市",13,阜阳市,通化市
"邯郸市,晋中市",13,邯郸市,晋中市
"泉州市,宿迁市",13,泉州市,宿迁市
"宝鸡市,沈阳市",13,宝鸡市,沈阳市
"郴州市,娄底市",13,郴州市,娄底市
"濮阳市,上海市",13,濮阳市,上海市
"重庆市,湖州市",13,重庆市,湖州市
"菏泽市,无锡市",13,菏泽市,无锡市
"荆门市,杭州市",13,荆门市,杭州市
"深圳市,许昌市",13,深圳市,许昌市
"牡丹江市,佳木斯市",13,牡丹江市,佳木斯市
"保定市,株洲市",13,保定市,株洲市
"南宁市,济南市",13,南宁市,济南市
"衡阳市,武汉市",13,衡阳市,武汉市
"襄阳市,东莞市",13,襄阳市,东莞市
"东莞市,太原市",13,东莞市,太原市
"保定市,西安市",13,保定市,西安市
"南通市,楚雄彝族自治州",13,南通市,楚雄彝族自治州
"上海市,湘潭市",13,上海市,湘潭市
"天津市,兴安盟",13,天津市,兴安盟
"吉安市,黔西南布依族苗族自治州",13,吉安市,黔西南布依族苗族自治州
"佛山市,南阳市",13,佛山市,南阳市
"苏州市,大理白族自治州",13,苏州市,大理白族自治州
"厦门市,南宁市",13,厦门市,南宁市
"张家口市,大同市",13,张家口市,大同市
"榆林市,吕梁市",13,榆林市,吕梁市
"随州市,惠州市",13,随州市,惠州市
"包头市,常州市",13,包头市,常州市
"葫芦岛市,长沙市",13,葫芦岛市,长沙市
"佛山市,唐山市",13,佛山市,唐山市
"宿州市,宿迁市",13,宿州市,宿迁市
"宝鸡市,西宁市",13,宝鸡市,西宁市
"上海市,安阳市",13,上海市,安阳市
"昭通市,凉山彝族自治州",13,昭通市,凉山彝族自治州
"长治市,重庆市",13,长治市,重庆市
"辽阳市,惠州市",13,辽阳市,惠州市
"东莞市,泰安市",13,东莞市,泰安市
"阳江市,锡林郭勒盟",13,阳江市,锡林郭勒盟
"成都市,大连市",13,成都市,大连市
"阜阳市,烟台市",13,阜阳市,烟台市
"娄底市,益阳市",13,娄底市,益阳市
"海口市,惠州市",13,海口市,惠州市
"南宁市,齐齐哈尔市",13,南宁市,齐齐哈尔市
"广安市,黔东南苗族侗族自治州",13,广安市,黔东南苗族侗族自治州
"宁波市,铜陵市",13,宁波市,铜陵市
"泰州市,温州市",13,泰州市,温州市
"柳州市,梧州市",13,柳州市,梧州市
"海口市,宁波市",13,海口市,宁波市
"青岛市,石家庄市",13,青岛市,石家庄市
"桂林市,北京市",13,桂林市,北京市
"福州市,海口市",13,福州市,海口市
"聊城市,淄博市",13,聊城市,淄博市
"金华市,周口市",13,金华市,周口市
"伊春市,大连市",13,伊春市,大连市
"荆州市,呼和浩特市",13,荆州市,呼和浩特市
"西安市,上饶市",13,西安市,上饶市
"邵阳市,安顺市",13,邵阳市,安顺市
"株洲市,咸宁市",13,株洲市,咸宁市
"台州市,驻马店市",13,台州市,驻马店市
"拉萨市,昌都市",13,拉萨市,昌都市
"南宁市,温州市",13,南宁市,温州市
"衡阳市,杭州市",13,衡阳市,杭州市
"合肥市,太原市",13,合肥市,太原市
"南平市,长沙市",13,南平市,长沙市
"黄山市,岳阳市",13,黄山市,岳阳市
"杭州市,吉林市",13,杭州市,吉林市
"西双版纳傣族自治州,红河哈尼族彝族自治州",13,西双版纳傣族自治州,红河哈尼族彝族自治州
"渭南市,黔西南布依族苗族自治州",13,渭南市,黔西南布依族苗族自治州
"宿州市,台州市",13,宿州市,台州市
"嘉峪关市,张掖市",13,嘉峪关市,张掖市
"白银市,定西市",12,白银市,定西市
"德州市,宁波市",12,德州市,宁波市
"清远市,江门市",12,清远市,江门市
"商洛市,渭南市",12,商洛市,渭南市
"三明市,淮安市",12,三明市,淮安市
"鹰潭市,南平市",12,鹰潭市,南平市
"嘉兴市,泸州市",12,嘉兴市,泸州市
"贵阳市,广安市",12,贵阳市,广安市
"徐州市,伊犁哈萨克自治州",12,徐州市,伊犁哈萨克自治州
"连云港市,嘉兴市",12,连云港市,嘉兴市
"中山市,三亚市",12,中山市,三亚市
"广州市,泸州市",12,广州市,泸州市
"合肥市,西安市",12,合肥市,西安市
"德阳市,内江市",12,德阳市,内江市
"自贡市,丽江市",12,自贡市,丽江市
"苏州市,黔东南苗族侗族自治州",12,苏州市,黔东南苗族侗族自治州
"马鞍山市,阿勒泰地区",12,马鞍山市,阿勒泰地区
"聊城市,滨州市",12,聊城市,滨州市
"宜昌市,温州市",12,宜昌市,温州市
"平顶山市,新乡市",12,平顶山市,新乡市
"通辽市,重庆市",12,通辽市,重庆市
"桂林市,北海市",12,桂林市,北海市
"朝阳市,西安市",12,朝阳市,西安市
"肇庆市,哈尔滨市",12,肇庆市,哈尔滨市
"济宁市,东营市",12,济宁市,东营市
"凉山彝族自治州,泸州市",12,凉山彝族自治州,泸州市
"遂宁市,上海市",12,遂宁市,上海市
"抚州市,天津市",12,抚州市,天津市
"中山市,揭阳市",12,中山市,揭阳市
"大庆市,通辽市",12,大庆市,通辽市
"无锡市,漳州市",12,无锡市,漳州市
"保山市,怒江傈僳族自治州",12,保山市,怒江傈僳族自治州
"亳州市,百色市",12,亳州市,百色市
"东莞市,安庆市",12,东莞市,安庆市
"深圳市,菏泽市",12,深圳市,菏泽市
"淮南市,六安市",12,淮南市,六安市
"菏泽市,黔东南苗族侗族自治州",12,菏泽市,黔东南苗族侗族自治州
"沧州市,乌鲁木齐市",12,沧州市,乌鲁木齐市
"大连市,三亚市",12,大连市,三亚市
"白山市,阳泉市",12,白山市,阳泉市
"广州市,赤峰市",12,广州市,赤峰市
"信阳市,孝感市",12,信阳市,孝感市
"南充市,资阳市",12,南充市,资阳市
"漳州市,杭州市",12,漳州市,杭州市
"福州市,台州市",12,福州市,台州市
"萍乡市,锡林郭勒盟",12,萍乡市,锡林郭勒盟
"嘉兴市,南阳市",12,嘉兴市,南阳市
"淄博市,上海市",12,淄博市,上海市
"龙岩市,重庆市",12,龙岩市,重庆市
"西安市,宁波市",12,西安市,宁波市
"济南市,沈阳市",12,济南市,沈阳市
"随州市,十堰市",12,随州市,十堰市
"银川市,菏泽市",12,银川市,菏泽市
"上海市,永州市",12,上海市,永州市
"武汉市,包头市",12,武汉市,包头市
"沧州市,包头市",12,沧州市,包头市
"湖州市,丽水市",12,湖州市,丽水市
"鹰潭市,济宁市",12,鹰潭市,济宁市
"荆门市,北京市",12,荆门市,北京市
"阳泉市,吕梁市",12,阳泉市,吕梁市
"宁德市,武汉市",12,宁德市,武汉市
"淮安市,武汉市",12,淮安市,武汉市
"怀化市,贵阳市",12,怀化市,贵阳市
"南平市,龙岩市",12,南平市,龙岩市
"天津市,泰州市",12,天津市,泰州市
"鹰潭市,泰安市",12,鹰潭市,泰安市
"临沧市,邯郸市",12,临沧市,邯郸市
"怀化市,张家界市",12,怀化市,张家界市
"温州市,鄂尔多斯市",12,温州市,鄂尔多斯市
"四平市,泸州市",12,四平市,泸州市
"杭州市,南平市",12,杭州市,南平市
"北京市,六盘水市",12,北京市,六盘水市
"南京市,商丘市",12,南京市,商丘市
"济南市,南通市",12,济南市,南通市
"南通市,宿州市",12,南通市,宿州市
"保定市,南通市",12,保定市,南通市
"白银市,张掖市",12,白银市,张掖市
"北京市,鹤岗市",12,北京市,鹤岗市
"牡丹江市,齐齐哈尔市",12,牡丹江市,齐齐哈尔市
"厦门市,南通市",12,厦门市,南通市
"温州市,焦作市",12,温州市,焦作市
"兰州市,温州市",12,兰州市,温州市
"金华市,信阳市",12,金华市,信阳市
"杭州市,齐齐哈尔市",12,杭州市,齐齐哈尔市
"泉州市,镇江市",12,泉州市,镇江市
"晋中市,晋城市",12,晋中市,晋城市
"济南市,宁波市",12,济南市,宁波市
"大庆市,本溪市",12,大庆市,本溪市
"白山市,北京市",12,白山市,北京市
"漯河市,深圳市",12,漯河市,深圳市
"承德市,湘西土家族苗族自治州",12,承德市,湘西土家族苗族自治州
"上饶市,廊坊市",12,上饶市,廊坊市
"茂名市,防城港市",12,茂名市,防城港市
"益阳市,上饶市",12,益阳市,上饶市
"成都市,石家庄市",12,成都市,石家庄市
"鸡西市,青岛市",12,鸡西市,青岛市
"温州市,池州市",12,温州市,池州市
"郑州市,沧州市",12,郑州市,沧州市
"大理白族自治州,曲靖市",12,大理白族自治州,曲靖市
"绍兴市,徐州市",12,绍兴市,徐州市
"吕梁市,重庆市",12,吕梁市,重庆市
"泉州市,泰州市",12,泉州市,泰州市
"西双版纳傣族自治州,大理白族自治州",12,西双版纳傣族自治州,大理白族自治州
"秦皇岛市,张家口市",12,秦皇岛市,张家口市
"唐山市,黔南布依族苗族自治州",12,唐山市,黔南布依族苗族自治州
"驻马店市,焦作市",12,驻马店市,焦作市
"长沙市,拉萨市",12,长沙市,拉萨市
"北京市,毕节市",12,北京市,毕节市
"岳阳市,贵阳市",12,岳阳市,贵阳市
"台州市,安庆市",12,台州市,安庆市
"西宁市,天津市",12,西宁市,天津市
"中山市,铜仁市",12,中山市,铜仁市
"台州市,洛阳市",12,台州市,洛阳市
"北京市,广安市",12,北京市,广安市
"南充市,乌鲁木齐市",12,南充市,乌鲁木齐市
"资阳市,铜仁市",12,资阳市,铜仁市
"济宁市,滨州市",12,济宁市,滨州市
"武汉市,三亚市",12,武汉市,三亚市
"常州市,商丘市",12,常州市,商丘市
"嘉兴市,绵阳市",12,嘉兴市,绵阳市
"攀枝花市,南充市",12,攀枝花市,南充市
"阳江市,黔南布依族苗族自治州",12,阳江市,黔南布依族苗族自治州
"常州市,临沂市",12,常州市,临沂市
"宁波市,哈尔滨市",12,宁波市,哈尔滨市
"西宁市,深圳市",12,西宁市,深圳市
"贵阳市,广州市",12,贵阳市,广州市
"上饶市,海口市",12,上饶市,海口市
"赣州市,龙岩市",12,赣州市,龙岩市
"遵义市,福州市",12,遵义市,福州市
"上饶市,盐城市",12,上饶市,盐城市
"苏州市,九江市",12,苏州市,九江市
"哈尔滨市,淄博市",12,哈尔滨市,淄博市
"中山市,吉安市",12,中山市,吉安市
"青岛市,伊春市",12,青岛市,伊春市
"惠州市,昆明市",12,惠州市,昆明市
"西宁市,湖北省",12,西宁市,湖北省
"吉安市,呼伦贝尔市",12,吉安市,呼伦贝尔市
"张家口市,海口市",12,张家口市,海口市
"商丘市,东莞市",12,商丘市,东莞市
"东营市,北京市",12,东营市,北京市
"泉州市,保山市",12,泉州市,保山市
"芜湖市,西安市",12,芜湖市,西安市
"桂林市,崇左市",12,桂林市,崇左市
"吴忠市,榆林市",12,吴忠市,榆林市
"南通市,青岛市",12,南通市,青岛市
"金华市,梧州市",12,金华市,梧州市
"长春市,盐城市",12,长春市,盐城市
"绥化市,三亚市",12,绥化市,三亚市
"长沙市,荆门市",12,长沙市,荆门市
"眉山市,汉中市",12,眉山市,汉中市
"九江市,厦门市",12,九江市,厦门市
"泉州市,株洲市",12,泉州市,株洲市
"黄南藏族自治州,铜川市",12,黄南藏族自治州,铜川市
"东莞市,益阳市",12,东莞市,益阳市
"重庆市,雅安市",12,重庆市,雅安市
"昆明市,沈阳市",12,昆明市,沈阳市
"苏州市,枣庄市",12,苏州市,枣庄市
"玉林市,贺州市",12,玉林市,贺州市
"长春市,营口市",12,长春市,营口市
"绍兴市,泰州市",12,绍兴市,泰州市
"长沙市,泉州市",12,长沙市,泉州市
"宁德市,无锡市",12,宁德市,无锡市
"潍坊市,黔南布依族苗族自治州",12,潍坊市,黔南布依族苗族自治州
"哈密市,南宁市",12,哈密市,南宁市
"鹰潭市,连云港市",12,鹰潭市,连云港市
"宜宾市,东莞市",12,宜宾市,东莞市
"湛江市,郑州市",12,湛江市,郑州市
"吉林市,牡丹江市",12,吉林市,牡丹江市
"东营市,泰安市",12,东营市,泰安市
"嘉兴市,丽江市",12,嘉兴市,丽江市
"沧州市,新乡市",12,沧州市,新乡市
"泉州市,三亚市",12,泉州市,三亚市
"张家界市,怀化市",12,张家界市,怀化市
"安庆市,昆明市",12,安庆市,昆明市
"岳阳市,永州市",12,岳阳市,永州市
"周口市,哈尔滨市",12,周口市,哈尔滨市
"菏泽市,日照市",12,菏泽市,日照市
"海口市,桂林市",12,海口市,桂林市
"宜宾市,深圳市",12,宜宾市,深圳市
"丽水市,郑州市",12,丽水市,郑州市
"南京市,信阳市",12,南京市,信阳市
"东莞市,宝鸡市",12,东莞市,宝鸡市
"宁波市,呼和浩特市",12,宁波市,呼和浩特市
"四平市,威海市",12,四平市,威海市
"厦门市,佛山市",12,厦门市,佛山市
"大同市,临汾市",12,大同市,临汾市
"新余市,东莞市",12,新余市,东莞市
"泸州市,厦门市",12,泸州市,厦门市
"桂林市,昆明市",12,桂林市,昆明市
"抚州市,毕节市",12,抚州市,毕节市
"常州市,西安市",12,常州市,西安市
"周口市,唐山市",12,周口市,唐山市
"马鞍山市,蚌埠市",12,马鞍山市,蚌埠市
"西双版纳傣族自治州,南宁市",12,西双版纳傣族自治州,南宁市
"防城港市,柳州市",12,防城港市,柳州市
"佛山市,德宏傣族景颇族自治州",12,佛山市,德宏傣族景颇族自治州
"襄阳市,郑州市",12,襄阳市,郑州市
"宿州市,嘉兴市",12,宿州市,嘉兴市
"襄阳市,上海市",12,襄阳市,上海市
"东营市,黔南布依族苗族自治州",12,东营市,黔南布依族苗族自治州
"福州市,毕节市",12,福州市,毕节市
"扬州市,海北藏族自治州",12,扬州市,海北藏族自治州
"昭通市,泸州市",12,昭通市,泸州市
"双鸭山市,南宁市",12,双鸭山市,南宁市
"信阳市,周口市",12,信阳市,周口市
"徐州市,厦门市",12,徐州市,厦门市
"内江市,临沧市",12,内江市,临沧市
"莆田市,保山市",12,莆田市,保山市
"上饶市,齐齐哈尔市",12,上饶市,齐齐哈尔市
"东莞市,香港特别行政区",12,东莞市,香港特别行政区
"成都市,赣州市",12,成都市,赣州市
"南通市,潍坊市",12,南通市,潍坊市
"绍兴市,大连市",12,绍兴市,大连市
"榆林市,包头市",12,榆林市,包头市
"滁州市,黔东南苗族侗族自治州",12,滁州市,黔东南苗族侗族自治州
"台州市,宜昌市",12,台州市,宜昌市
"宜宾市,苏州市",12,宜宾市,苏州市
"宿州市,绍兴市",12,宿州市,绍兴市
"佛山市,昆明市",12,佛山市,昆明市
"安庆市,黔东南苗族侗族自治州",12,安庆市,黔东南苗族侗族自治州
"嘉兴市,湖北省",12,嘉兴市,湖北省
"潍坊市,黄南藏族自治州",12,潍坊市,黄南藏族自治州
"鹰潭市,焦作市",12,鹰潭市,焦作市
"伊犁哈萨克自治州,阿克苏地区",12,伊犁哈萨克自治州,阿克苏地区
"上饶市,恩施土家族苗族自治州",12,上饶市,恩施土家族苗族自治州
"广安市,西安市",12,广安市,西安市
"武汉市,常德市",12,武汉市,常德市
"柳州市,延边朝鲜族自治州",12,柳州市,延边朝鲜族自治州
"德阳市,抚州市",12,德阳市,抚州市
"宁波市,泰安市",12,宁波市,泰安市
"龙岩市,惠州市",12,龙岩市,惠州市
"杭州市,廊坊市",12,杭州市,廊坊市
"泸州市,拉萨市",12,泸州市,拉萨市
"绍兴市,青岛市",12,绍兴市,青岛市
"内江市,东莞市",12,内江市,东莞市
"双鸭山市,牡丹江市",12,双鸭山市,牡丹江市
"厦门市,绍兴市",12,厦门市,绍兴市
"百色市,大连市",12,百色市,大连市
"济南市,南昌市",12,济南市,南昌市
"镇江市,广州市",12,镇江市,广州市
"苏州市,淄博市",12,苏州市,淄博市
"嘉兴市,枣庄市",12,嘉兴市,枣庄市
"福州市,珠海市",12,福州市,珠海市
"襄阳市,塔城地区",12,襄阳市,塔城地区
"平顶山市,上海市",12,平顶山市,上海市
"烟台市,大连市",12,烟台市,大连市
"镇江市,杭州市",12,镇江市,杭州市
"大连市,阜新市",12,大连市,阜新市
"重庆市,盐城市",12,重庆市,盐城市
"无锡市,周口市",12,无锡市,周口市
"台州市,太原市",12,台州市,太原市
"泉州市,岳阳市",12,泉州市,岳阳市
"福州市,兰州市",12,福州市,兰州市
"咸宁市,遵义市",12,咸宁市,遵义市
"遂宁市,达州市",12,遂宁市,达州市
"武汉市,珠海市",12,武汉市,珠海市
"聊城市,成都市",12,聊城市,成都市
"天津市,临汾市",12,天津市,临汾市
"惠州市,茂名市",12,惠州市,茂名市
"台州市,济南市",12,台州市,济南市
"台州市,襄阳市",12,台州市,襄阳市
"周口市,濮阳市",12,周口市,濮阳市
"孝感市,长沙市",12,孝感市,长沙市
"济南市,深圳市",12,济南市,深圳市
"扬州市,合肥市",12,扬州市,合肥市
"嘉兴市,黄冈市",12,嘉兴市,黄冈市
"嘉兴市,中山市",12,嘉兴市,中山市
"镇江市,天津市",12,镇江市,天津市
"伊犁哈萨克自治州,海北藏族自治州",12,伊犁哈萨克自治州,海北藏族自治州
"上海市,天水市",12,上海市,天水市
"长春市,武汉市",12,长春市,武汉市
"广州市,绵阳市",12,广州市,绵阳市
"聊城市,日照市",12,聊城市,日照市
"杭州市,淮北市",12,杭州市,淮北市
"齐齐哈尔市,延边朝鲜族自治州",12,齐齐哈尔市,延边朝鲜族自治州
"玉林市,长春市",12,玉林市,长春市
"大庆市,鹤岗市",12,大庆市,鹤岗市
"曲靖市,武汉市",12,曲靖市,武汉市
"上海市,巴中市",12,上海市,巴中市
"滨州市,延边朝鲜族自治州",12,滨州市,延边朝鲜族自治州
"江门市,清远市",12,江门市,清远市
"惠州市,潍坊市",12,惠州市,潍坊市
"上海市,新余市",12,上海市,新余市
"南昌市,济南市",12,南昌市,济南市
"汕头市,清远市",12,汕头市,清远市
"合肥市,舟山市",12,合肥市,舟山市
"淮北市,阜阳市",12,淮北市,阜阳市
"金华市,吉安市",12,金华市,吉安市
"宁波市,惠州市",12,宁波市,惠州市
"宁波市,汕头市",12,宁波市,汕头市
"周口市,台州市",12,周口市,台州市
"滨州市,烟台市",12,滨州市,烟台市
"长沙市,福州市",12,长沙市,福州市
"临沂市,怀化市",12,临沂市,怀化市
"乐山市,大理白族自治州",12,乐山市,大理白族自治州
"石家庄市,德州市",12,石家庄市,德州市
"蚌埠市,马鞍山市",12,蚌埠市,马鞍山市
"三明市,湖州市",12,三明市,湖州市
"抚州市,佛山市",12,抚州市,佛山市
"绵阳市,南宁市",12,绵阳市,南宁市
"南宁市,苏州市",12,南宁市,苏州市
"惠州市,新疆维吾尔自治区",12,惠州市,新疆维吾尔自治区
"大连市,昆明市",12,大连市,昆明市
"伊犁哈萨克自治州,湖北省",12,伊犁哈萨克自治州,湖北省
"渭南市,成都市",12,渭南市,成都市
"嘉兴市,江门市",12,嘉兴市,江门市
"温州市,防城港市",12,温州市,防城港市
"福州市,银川市",12,福州市,银川市
"嘉兴市,贵阳市",12,嘉兴市,贵阳市
"唐山市,青岛市",12,唐山市,青岛市
"郑州市,长春市",12,郑州市,长春市
"焦作市,平顶山市",12,焦作市,平顶山市
"芜湖市,哈尔滨市",12,芜湖市,哈尔滨市
"武汉市,郴州市",12,武汉市,郴州市
"宣城市,蚌埠市",12,宣城市,蚌埠市
"深圳市,泸州市",12,深圳市,泸州市
"西安市,商丘市",12,西安市,商丘市
"天津市,广安市",12,天津市,广安市
"阜阳市,淮北市",12,阜阳市,淮北市
"邯郸市,济南市",12,邯郸市,济南市
"自贡市,拉萨市",12,自贡市,拉萨市
"东莞市,盐城市",12,东莞市,盐城市
"景德镇市,深圳市",12,景德镇市,深圳市
"深圳市,焦作市",12,深圳市,焦作市
"苏州市,宜宾市",12,苏州市,宜宾市
"镇江市,深圳市",12,镇江市,深圳市
"怀化市,金华市",12,怀化市,金华市
"镇江市,嘉兴市",12,镇江市,嘉兴市
"孝感市,三亚市",12,孝感市,三亚市
"北海市,河池市",12,北海市,河池市
"重庆市,迪庆藏族自治州",12,重庆市,迪庆藏族自治州
"太原市,上海市",12,太原市,上海市
"长治市,黔东南苗族侗族自治州",12,长治市,黔东南苗族侗族自治州
"温州市,曲靖市",12,温州市,曲靖市
"防城港市,沈阳市",12,防城港市,沈阳市
"中山市,温州市",12,中山市,温州市
"芜湖市,广州市",12,芜湖市,广州市
"北京市,迪庆藏族自治州",12,北京市,迪庆藏族自治州
"六安市,台州市",12,六安市,台州市
"金华市,绵阳市",12,金华市,绵阳市
"桂林市,珠海市",12,桂林市,珠海市
"广州市,秦皇岛市",12,广州市,秦皇岛市
"北京市,河池市",12,北京市,河池市
"台州市,银川市",12,台州市,银川市
"沈阳市,平顶山市",12,沈阳市,平顶山市
"郑州市,长治市",12,郑州市,长治市
"唐山市,长春市",12,唐山市,长春市
"上海市,宜宾市",12,上海市,宜宾市
"海口市,苏州市",12,海口市,苏州市
"抚州市,景德镇市",12,抚州市,景德镇市
"毕节市,深圳市",12,毕节市,深圳市
"丽水市,无锡市",12,丽水市,无锡市
"钦州市,深圳市",12,钦州市,深圳市
"巴中市,北京市",12,巴中市,北京市
"广州市,六安市",12,广州市,六安市
"广安市,佛山市",12,广安市,佛山市
"宝鸡市,郑州市",12,宝鸡市,郑州市
"淮安市,天津市",12,淮安市,天津市
"焦作市,商丘市",12,焦作市,商丘市
"郑州市,嘉兴市",12,郑州市,嘉兴市
"宜宾市,丽江市",12,宜宾市,丽江市
"扬州市,唐山市",12,扬州市,唐山市
"鹰潭市,黔西南布依族苗族自治州",12,鹰潭市,黔西南布依族苗族自治州
"绵阳市,伊犁哈萨克自治州",12,绵阳市,伊犁哈萨克自治州
"丽水市,黔西南布依族苗族自治州",12,丽水市,黔西南布依族苗族自治州
"岳阳市,常德市",12,岳阳市,常德市
"中山市,常德市",12,中山市,常德市
"长春市,保定市",12,长春市,保定市
"舟山市,苏州市",12,舟山市,苏州市
"玉林市,黔南布依族苗族自治州",12,玉林市,黔南布依族苗族自治州
"临沂市,合肥市",12,临沂市,合肥市
"上饶市,漳州市",12,上饶市,漳州市
"泰州市,嘉兴市",12,泰州市,嘉兴市
"绵阳市,丽江市",12,绵阳市,丽江市
"上饶市,十堰市",12,上饶市,十堰市
"葫芦岛市,锡林郭勒盟",12,葫芦岛市,锡林郭勒盟
"运城市,安阳市",12,运城市,安阳市
"长沙市,九江市",12,长沙市,九江市
"上海市,秦皇岛市",12,上海市,秦皇岛市
"达州市,泸州市",12,达州市,泸州市
"常德市,南昌市",12,常德市,南昌市
"宁德市,丽水市",12,宁德市,丽水市
"榆林市,沈阳市",12,榆林市,沈阳市
"大连市,合肥市",12,大连市,合肥市
"西安市,兴安盟",12,西安市,兴安盟
"杭州市,邯郸市",12,杭州市,邯郸市
"焦作市,南阳市",12,焦作市,南阳市
"咸阳市,成都市",12,咸阳市,成都市
"西安市,鄂尔多斯市",12,西安市,鄂尔多斯市
"宿州市,金华市",12,宿州市,金华市
"杭州市,潍坊市",12,杭州市,潍坊市
"佛山市,普洱市",12,佛山市,普洱市
"延安市,汉中市",12,延安市,汉中市
"保定市,烟台市",12,保定市,烟台市
"临夏回族自治州,黄南藏族自治州",12,临夏回族自治州,黄南藏族自治州
"莆田市,杭州市",12,莆田市,杭州市
"惠州市,成都市",12,惠州市,成都市
"葫芦岛市,盘锦市",12,葫芦岛市,盘锦市
"中山市,沈阳市",12,中山市,沈阳市
"惠州市,金华市",12,惠州市,金华市
"白银市,天水市",12,白银市,天水市
"泉州市,安庆市",12,泉州市,安庆市
"邵阳市,呼伦贝尔市",12,邵阳市,呼伦贝尔市
"衡阳市,西双版纳傣族自治州",12,衡阳市,西双版纳傣族自治州
"鹰潭市,漳州市",12,鹰潭市,漳州市
"沧州市,银川市",12,沧州市,银川市
"佛山市,信阳市",12,佛山市,信阳市
"杭州市,乌鲁木齐市",12,杭州市,乌鲁木齐市
"兰州市,深圳市",12,兰州市,深圳市
"徐州市,黔南布依族苗族自治州",12,徐州市,黔南布依族苗族自治州
"宿州市,北京市",12,宿州市,北京市
"天津市,大理白族自治州",12,天津市,大理白族自治州
"成都市,巴彦淖尔市",12,成都市,巴彦淖尔市
"呼和浩特市,张家口市",12,呼和浩特市,张家口市
"惠州市,杭州市",12,惠州市,杭州市
"菏泽市,湘西土家族苗族自治州",12,菏泽市,湘西土家族苗族自治州
"重庆市,廊坊市",12,重庆市,廊坊市
"邵阳市,孝感市",12,邵阳市,孝感市
"漳州市,南通市",12,漳州市,南通市
"成都市,洛阳市",12,成都市,洛阳市
"盐城市,金华市",12,盐城市,金华市
"自贡市,雅安市",12,自贡市,雅安市
"广州市,海西蒙古族藏族自治州",12,广州市,海西蒙古族藏族自治州
"运城市,深圳市",12,运城市,深圳市
"徐州市,巴音郭楞蒙古自治州",12,徐州市,巴音郭楞蒙古自治州
"台州市,漳州市",12,台州市,漳州市
"鹰潭市,滁州市",12,鹰潭市,滁州市
"上海市,张家口市",12,上海市,张家口市
"常州市,宁波市",12,常州市,宁波市
"克孜勒苏柯尔克孜自治州,博尔塔拉蒙古自治州",12,克孜勒苏柯尔克孜自治州,博尔塔拉蒙古自治州
"呼和浩特市,上海市",12,呼和浩特市,上海市
"广州市,玉溪市",12,广州市,玉溪市
"威海市,菏泽市",12,威海市,菏泽市
"黑河市,中山市",12,黑河市,中山市
"无锡市,柳州市",12,无锡市,柳州市
"长春市,烟台市",12,长春市,烟台市
"朝阳市,盘锦市",12,朝阳市,盘锦市
"邢台市,沧州市",12,邢台市,沧州市
"吉林市,深圳市",12,吉林市,深圳市
"杭州市,黄石市",12,杭州市,黄石市
"广州市,德宏傣族景颇族自治州",12,广州市,德宏傣族景颇族自治州
"宝鸡市,北京市",12,宝鸡市,北京市
"淮北市,商丘市",12,淮北市,商丘市
"长春市,呼和浩特市",12,长春市,呼和浩特市
"南京市,淮北市",12,南京市,淮北市
"桂林市,中山市",12,桂林市,中山市
"眉山市,资阳市",12,眉山市,资阳市
"济南市,濮阳市",12,济南市,濮阳市
"衡阳市,中山市",12,衡阳市,中山市
"北京市,德宏傣族景颇族自治州",12,北京市,德宏傣族景颇族自治州
"嘉兴市,商丘市",12,嘉兴市,商丘市
"临沂市,海口市",12,临沂市,海口市
"青岛市,黔东南苗族侗族自治州",12,青岛市,黔东南苗族侗族自治州
"惠州市,泸州市",12,惠州市,泸州市
"徐州市,铜川市",12,徐州市,铜川市
"西安市,安庆市",12,西安市,安庆市
"周口市,防城港市",12,周口市,防城港市
"东营市,天津市",12,东营市,天津市
"汉中市,金华市",12,汉中市,金华市
"保山市,曲靖市",12,保山市,曲靖市
"佛山市,襄阳市",12,佛山市,襄阳市
"信阳市,延边朝鲜族自治州",12,信阳市,延边朝鲜族自治州
"石家庄市,昆明市",12,石家庄市,昆明市
"阜阳市,黔东南苗族侗族自治州",12,阜阳市,黔东南苗族侗族自治州
"鹰潭市,扬州市",12,鹰潭市,扬州市
"无锡市,宿州市",12,无锡市,宿州市
"宜宾市,眉山市",12,宜宾市,眉山市
"怀化市,湘潭市",12,怀化市,湘潭市
"漯河市,上海市",12,漯河市,上海市
"泸州市,金华市",12,泸州市,金华市
"太原市,苏州市",12,太原市,苏州市
"三门峡市,平顶山市",12,三门峡市,平顶山市
"遵义市,内江市",12,遵义市,内江市
"扬州市,杭州市",12,扬州市,杭州市
"深圳市,崇左市",12,深圳市,崇左市
