index,Weight,Source,Target
"厦门市,自贡市",2,厦门市,自贡市
"周口市,安康市",2,周口市,安康市
"乐山市,安顺市",2,乐山市,安顺市
"益阳市,桂林市",2,益阳市,桂林市
"宜宾市,儋州市",2,宜宾市,儋州市
"商丘市,兰州市",2,商丘市,兰州市
"榆林市,张掖市",2,榆林市,张掖市
"宜春市,吕梁市",2,宜春市,吕梁市
"通化市,苏州市",2,通化市,苏州市
"济南市,孝感市",2,济南市,孝感市
"岳阳市,连云港市",2,岳阳市,连云港市
"韶关市,常德市",2,韶关市,常德市
"漯河市,贵阳市",2,漯河市,贵阳市
"咸阳市,淄博市",2,咸阳市,淄博市
"东莞市,攀枝花市",2,东莞市,攀枝花市
"文山壮族苗族自治州,兰州市",2,文山壮族苗族自治州,兰州市
"南通市,宣城市",2,南通市,宣城市
"连云港市,百色市",2,连云港市,百色市
"惠州市,濮阳市",2,惠州市,濮阳市
"永州市,临汾市",2,永州市,临汾市
"渭南市,吕梁市",2,渭南市,吕梁市
"海口市,荆门市",2,海口市,荆门市
"达州市,铜仁市",2,达州市,铜仁市
"连云港市,舟山市",2,连云港市,舟山市
"乌鲁木齐市,株洲市",2,乌鲁木齐市,株洲市
"天津市,雅安市",2,天津市,雅安市
"杭州市,肇庆市",2,杭州市,肇庆市
"宣城市,济宁市",2,宣城市,济宁市
"赤峰市,辽阳市",2,赤峰市,辽阳市
"大庆市,宿迁市",2,大庆市,宿迁市
"漯河市,连云港市",2,漯河市,连云港市
"扬州市,张家口市",2,扬州市,张家口市
"铁岭市,保定市",2,铁岭市,保定市
"天津市,阳泉市",2,天津市,阳泉市
"西安市,佳木斯市",2,西安市,佳木斯市
"克拉玛依市,宝鸡市",2,克拉玛依市,宝鸡市
"佛山市,聊城市",2,佛山市,聊城市
"承德市,凉山彝族自治州",2,承德市,凉山彝族自治州
"咸阳市,巴彦淖尔市",2,咸阳市,巴彦淖尔市
"吉林市,包头市",2,吉林市,包头市
"南宁市,南通市",2,南宁市,南通市
"平顶山市,泰州市",2,平顶山市,泰州市
"自贡市,松原市",2,自贡市,松原市
"焦作市,南京市",2,焦作市,南京市
"安康市,桂林市",2,安康市,桂林市
"十堰市,新余市",2,十堰市,新余市
"青岛市,阜新市",2,青岛市,阜新市
"宁波市,梧州市",2,宁波市,梧州市
"广安市,盐城市",2,广安市,盐城市
"大同市,海南藏族自治州",2,大同市,海南藏族自治州
"张家口市,潍坊市",2,张家口市,潍坊市
"赤峰市,伊春市",2,赤峰市,伊春市
"随州市,宣城市",2,随州市,宣城市
"萍乡市,南宁市",2,萍乡市,南宁市
"云浮市,三亚市",2,云浮市,三亚市
"天津市,湘潭市",2,天津市,湘潭市
"洛阳市,赤峰市",2,洛阳市,赤峰市
"钦州市,保定市",2,钦州市,保定市
"拉萨市,新余市",2,拉萨市,新余市
"烟台市,南阳市",2,烟台市,南阳市
"长沙市,河池市",2,长沙市,河池市
"海口市,蚌埠市",2,海口市,蚌埠市
"泰安市,焦作市",2,泰安市,焦作市
"黄石市,西宁市",2,黄石市,西宁市
"柳州市,阿坝藏族羌族自治州",2,柳州市,阿坝藏族羌族自治州
"衡水市,承德市",2,衡水市,承德市
"株洲市,自贡市",2,株洲市,自贡市
"常州市,衢州市",2,常州市,衢州市
"沈阳市,南平市",2,沈阳市,南平市
"河池市,吕梁市",2,河池市,吕梁市
"淮北市,南昌市",2,淮北市,南昌市
"海口市,绵阳市",2,海口市,绵阳市
"苏州市,通辽市",2,苏州市,通辽市
"周口市,泉州市",2,周口市,泉州市
"天水市,营口市",2,天水市,营口市
"上饶市,毕节市",2,上饶市,毕节市
"漳州市,昌吉回族自治州",2,漳州市,昌吉回族自治州
"三门峡市,汉中市",2,三门峡市,汉中市
"大理白族自治州,咸宁市",2,大理白族自治州,咸宁市
"湘潭市,酒泉市",2,湘潭市,酒泉市
"连云港市,呼和浩特市",2,连云港市,呼和浩特市
"临汾市,中卫市",2,临汾市,中卫市
"柳州市,郑州市",2,柳州市,郑州市
"鹰潭市,眉山市",2,鹰潭市,眉山市
"揭阳市,牡丹江市",2,揭阳市,牡丹江市
"绍兴市,通辽市",2,绍兴市,通辽市
"百色市,西宁市",2,百色市,西宁市
"丹东市,无锡市",2,丹东市,无锡市
"云浮市,河源市",2,云浮市,河源市
"商丘市,赤峰市",2,商丘市,赤峰市
"南京市,河源市",2,南京市,河源市
"邵阳市,济宁市",2,邵阳市,济宁市
"连云港市,天水市",2,连云港市,天水市
"鹤岗市,鸡西市",2,鹤岗市,鸡西市
"双鸭山市,天津市",2,双鸭山市,天津市
"蚌埠市,连云港市",2,蚌埠市,连云港市
"焦作市,赣州市",2,焦作市,赣州市
"抚州市,平凉市",2,抚州市,平凉市
"宝鸡市,常德市",2,宝鸡市,常德市
"茂名市,韶关市",2,茂名市,韶关市
"鞍山市,桂林市",2,鞍山市,桂林市
"朔州市,嘉兴市",2,朔州市,嘉兴市
"开封市,眉山市",2,开封市,眉山市
"长治市,新乡市",2,长治市,新乡市
"白山市,通辽市",2,白山市,通辽市
"安庆市,鄂尔多斯市",2,安庆市,鄂尔多斯市
"揭阳市,贵港市",2,揭阳市,贵港市
"太原市,桂林市",2,太原市,桂林市
"大理白族自治州,三亚市",2,大理白族自治州,三亚市
"渭南市,鄂尔多斯市",2,渭南市,鄂尔多斯市
"福州市,长治市",2,福州市,长治市
"聊城市,珠海市",2,聊城市,珠海市
"石家庄市,西宁市",2,石家庄市,西宁市
"柳州市,白山市",2,柳州市,白山市
"上饶市,锦州市",2,上饶市,锦州市
"阜阳市,宿迁市",2,阜阳市,宿迁市
"巴彦淖尔市,商丘市",2,巴彦淖尔市,商丘市
"清远市,遂宁市",2,清远市,遂宁市
"兰州市,扬州市",2,兰州市,扬州市
"南阳市,茂名市",2,南阳市,茂名市
"柳州市,宜昌市",2,柳州市,宜昌市
"洛阳市,海南省",2,洛阳市,海南省
"郴州市,临沂市",2,郴州市,临沂市
"抚州市,文山壮族苗族自治州",2,抚州市,文山壮族苗族自治州
"赤峰市,金华市",2,赤峰市,金华市
"邢台市,鹤壁市",2,邢台市,鹤壁市
"黄石市,湘潭市",2,黄石市,湘潭市
"绵阳市,赣州市",2,绵阳市,赣州市
"长春市,邢台市",2,长春市,邢台市
"果洛藏族自治州,黄南藏族自治州",2,果洛藏族自治州,黄南藏族自治州
"漯河市,绍兴市",2,漯河市,绍兴市
"保定市,昆明市",2,保定市,昆明市
"濮阳市,定西市",2,濮阳市,定西市
"和田地区,成都市",2,和田地区,成都市
"临夏回族自治州,绵阳市",2,临夏回族自治州,绵阳市
"克拉玛依市,沈阳市",2,克拉玛依市,沈阳市
"凉山彝族自治州,六盘水市",2,凉山彝族自治州,六盘水市
"洛阳市,六盘水市",2,洛阳市,六盘水市
"南阳市,广元市",2,南阳市,广元市
"沈阳市,郴州市",2,沈阳市,郴州市
"宁德市,防城港市",2,宁德市,防城港市
"开封市,丽水市",2,开封市,丽水市
"石家庄市,六盘水市",2,石家庄市,六盘水市
"信阳市,潍坊市",2,信阳市,潍坊市
"茂名市,文山壮族苗族自治州",2,茂名市,文山壮族苗族自治州
"无锡市,锦州市",2,无锡市,锦州市
"攀枝花市,广安市",2,攀枝花市,广安市
"临沂市,益阳市",2,临沂市,益阳市
"临汾市,徐州市",2,临汾市,徐州市
"铜陵市,徐州市",2,铜陵市,徐州市
"盘锦市,哈密市",2,盘锦市,哈密市
"菏泽市,锦州市",2,菏泽市,锦州市
"海口市,白山市",2,海口市,白山市
"商丘市,枣庄市",2,商丘市,枣庄市
"孝感市,洛阳市",2,孝感市,洛阳市
"银川市,乌兰察布市",2,银川市,乌兰察布市
"赣州市,石家庄市",2,赣州市,石家庄市
"乌鲁木齐市,中卫市",2,乌鲁木齐市,中卫市
"枣庄市,郴州市",2,枣庄市,郴州市
"亳州市,丽江市",2,亳州市,丽江市
"哈尔滨市,吕梁市",2,哈尔滨市,吕梁市
"盐城市,南充市",2,盐城市,南充市
"双鸭山市,上海市",2,双鸭山市,上海市
"上饶市,松原市",2,上饶市,松原市
"邵阳市,洛阳市",2,邵阳市,洛阳市
"乌兰察布市,兴安盟",2,乌兰察布市,兴安盟
"重庆市,铜陵市",2,重庆市,铜陵市
"昆明市,黄石市",2,昆明市,黄石市
"济宁市,银川市",2,济宁市,银川市
"湖州市,大连市",2,湖州市,大连市
"庆阳市,太原市",2,庆阳市,太原市
"柳州市,揭阳市",2,柳州市,揭阳市
"百色市,烟台市",2,百色市,烟台市
"吕梁市,儋州市",2,吕梁市,儋州市
"益阳市,扬州市",2,益阳市,扬州市
"衢州市,黄山市",2,衢州市,黄山市
"咸宁市,铜仁市",2,咸宁市,铜仁市
"自贡市,林芝市",2,自贡市,林芝市
"延边朝鲜族自治州,长沙市",2,延边朝鲜族自治州,长沙市
"黄石市,太原市",2,黄石市,太原市
"台州市,崇左市",2,台州市,崇左市
"齐齐哈尔市,盐城市",2,齐齐哈尔市,盐城市
"九江市,包头市",2,九江市,包头市
"东莞市,赤峰市",2,东莞市,赤峰市
"铜陵市,嘉兴市",2,铜陵市,嘉兴市
"玉林市,营口市",2,玉林市,营口市
"嘉兴市,白银市",2,嘉兴市,白银市
"黔西南布依族苗族自治州,东莞市",2,黔西南布依族苗族自治州,东莞市
"毕节市,秦皇岛市",2,毕节市,秦皇岛市
"青岛市,九江市",2,青岛市,九江市
"承德市,上海市",2,承德市,上海市
"张家界市,台州市",2,张家界市,台州市
"石家庄市,六安市",2,石家庄市,六安市
"葫芦岛市,海口市",2,葫芦岛市,海口市
"邯郸市,拉萨市",2,邯郸市,拉萨市
"聊城市,武汉市",2,聊城市,武汉市
"菏泽市,运城市",2,菏泽市,运城市
"曲靖市,深圳市",2,曲靖市,深圳市
"漳州市,吉林市",2,漳州市,吉林市
"咸宁市,通辽市",2,咸宁市,通辽市
"惠州市,呼伦贝尔市",2,惠州市,呼伦贝尔市
"无锡市,莆田市",2,无锡市,莆田市
"日照市,驻马店市",2,日照市,驻马店市
"柳州市,泰州市",2,柳州市,泰州市
"滨州市,丽江市",2,滨州市,丽江市
"荆州市,六安市",2,荆州市,六安市
"汕头市,辽源市",2,汕头市,辽源市
"扬州市,衡水市",2,扬州市,衡水市
"吐鲁番市,沈阳市",2,吐鲁番市,沈阳市
"泸州市,信阳市",2,泸州市,信阳市
"四平市,德州市",2,四平市,德州市
"随州市,绥化市",2,随州市,绥化市
"德宏傣族景颇族自治州,杭州市",2,德宏傣族景颇族自治州,杭州市
"徐州市,晋中市",2,徐州市,晋中市
"汉中市,拉萨市",2,汉中市,拉萨市
"凉山彝族自治州,资阳市",2,凉山彝族自治州,资阳市
"常德市,绥化市",2,常德市,绥化市
"台州市,三亚市",2,台州市,三亚市
"咸阳市,南宁市",2,咸阳市,南宁市
"莆田市,长春市",2,莆田市,长春市
"宿迁市,烟台市",2,宿迁市,烟台市
"眉山市,宁德市",2,眉山市,宁德市
"昌都市,南充市",2,昌都市,南充市
"漳州市,景德镇市",2,漳州市,景德镇市
"温州市,咸阳市",2,温州市,咸阳市
"景德镇市,乌鲁木齐市",2,景德镇市,乌鲁木齐市
"南京市,娄底市",2,南京市,娄底市
"青岛市,庆阳市",2,青岛市,庆阳市
"珠海市,抚顺市",2,珠海市,抚顺市
"晋中市,阿拉善盟",2,晋中市,阿拉善盟
"益阳市,西宁市",2,益阳市,西宁市
"吐鲁番市,漯河市",2,吐鲁番市,漯河市
"曲靖市,邯郸市",2,曲靖市,邯郸市
"南平市,惠州市",2,南平市,惠州市
"潍坊市,衡阳市",2,潍坊市,衡阳市
"温州市,攀枝花市",2,温州市,攀枝花市
"和田地区,郑州市",2,和田地区,郑州市
"衡阳市,佳木斯市",2,衡阳市,佳木斯市
"吴忠市,无锡市",2,吴忠市,无锡市
"泉州市,盘锦市",2,泉州市,盘锦市
"昌吉回族自治州,拉萨市",2,昌吉回族自治州,拉萨市
"牡丹江市,昆明市",2,牡丹江市,昆明市
"莆田市,岳阳市",2,莆田市,岳阳市
"烟台市,邯郸市",2,烟台市,邯郸市
"临沧市,苏州市",2,临沧市,苏州市
"衢州市,宣城市",2,衢州市,宣城市
"三明市,铜陵市",2,三明市,铜陵市
"秦皇岛市,四平市",2,秦皇岛市,四平市
"新余市,承德市",2,新余市,承德市
"烟台市,铜仁市",2,烟台市,铜仁市
"太原市,石嘴山市",2,太原市,石嘴山市
"乌海市,西安市",2,乌海市,西安市
"甘孜藏族自治州,南充市",2,甘孜藏族自治州,南充市
"铜陵市,武汉市",2,铜陵市,武汉市
"枣庄市,晋中市",2,枣庄市,晋中市
"潍坊市,乌鲁木齐市",2,潍坊市,乌鲁木齐市
"哈密市,新疆维吾尔自治区",2,哈密市,新疆维吾尔自治区
"泉州市,云浮市",2,泉州市,云浮市
"天津市,防城港市",2,天津市,防城港市
"鞍山市,石家庄市",2,鞍山市,石家庄市
"邵阳市,泰州市",2,邵阳市,泰州市
"盐城市,衢州市",2,盐城市,衢州市
"昌都市,玉树藏族自治州",2,昌都市,玉树藏族自治州
"和田地区,深圳市",2,和田地区,深圳市
"重庆市,通辽市",2,重庆市,通辽市
"南昌市,庆阳市",2,南昌市,庆阳市
"孝感市,承德市",2,孝感市,承德市
"临汾市,南宁市",2,临汾市,南宁市
"大同市,淄博市",2,大同市,淄博市
"清远市,马鞍山市",2,清远市,马鞍山市
"怀化市,潍坊市",2,怀化市,潍坊市
"海东市,吕梁市",2,海东市,吕梁市
"莆田市,新余市",2,莆田市,新余市
"洛阳市,泰安市",2,洛阳市,泰安市
"郴州市,黔东南苗族侗族自治州",2,郴州市,黔东南苗族侗族自治州
"许昌市,潍坊市",2,许昌市,潍坊市
"唐山市,温州市",2,唐山市,温州市
"赣州市,廊坊市",2,赣州市,廊坊市
"抚州市,荆门市",2,抚州市,荆门市
"汕头市,黄石市",2,汕头市,黄石市
"秦皇岛市,平顶山市",2,秦皇岛市,平顶山市
"泸州市,柳州市",2,泸州市,柳州市
"宜宾市,盐城市",2,宜宾市,盐城市
"柳州市,四平市",2,柳州市,四平市
"南宁市,广元市",2,南宁市,广元市
"商洛市,包头市",2,商洛市,包头市
"益阳市,河池市",2,益阳市,河池市
"南通市,中卫市",2,南通市,中卫市
"绵阳市,平凉市",2,绵阳市,平凉市
"周口市,芜湖市",2,周口市,芜湖市
"潮州市,张家界市",2,潮州市,张家界市
"宜春市,保定市",2,宜春市,保定市
"安阳市,大同市",2,安阳市,大同市
"郴州市,合肥市",2,郴州市,合肥市
"信阳市,宜春市",2,信阳市,宜春市
"孝感市,临汾市",2,孝感市,临汾市
"喀什地区,绍兴市",2,喀什地区,绍兴市
"辽源市,邯郸市",2,辽源市,邯郸市
"阿克苏地区,酒泉市",2,阿克苏地区,酒泉市
"丽江市,那曲市",2,丽江市,那曲市
"唐山市,铁岭市",2,唐山市,铁岭市
"泰安市,石嘴山市",2,泰安市,石嘴山市
"自贡市,贵港市",2,自贡市,贵港市
"鹤岗市,武汉市",2,鹤岗市,武汉市
"上饶市,莱芜市",2,上饶市,莱芜市
"保定市,平顶山市",2,保定市,平顶山市
"萍乡市,清远市",2,萍乡市,清远市
"济南市,丹东市",2,济南市,丹东市
"安阳市,晋城市",2,安阳市,晋城市
"天水市,宁波市",2,天水市,宁波市
"怀化市,南通市",2,怀化市,南通市
"通化市,绍兴市",2,通化市,绍兴市
"呼和浩特市,常州市",2,呼和浩特市,常州市
"广安市,淮南市",2,广安市,淮南市
"烟台市,阳泉市",2,烟台市,阳泉市
"吉林市,安阳市",2,吉林市,安阳市
"濮阳市,临沂市",2,濮阳市,临沂市
"日照市,桂林市",2,日照市,桂林市
"乌鲁木齐市,达州市",2,乌鲁木齐市,达州市
"孝感市,无锡市",2,孝感市,无锡市
"随州市,武威市",2,随州市,武威市
"三明市,南充市",2,三明市,南充市
"齐齐哈尔市,临沂市",2,齐齐哈尔市,临沂市
"邢台市,张家口市",2,邢台市,张家口市
"武威市,沈阳市",2,武威市,沈阳市
"伊犁哈萨克自治州,嘉兴市",2,伊犁哈萨克自治州,嘉兴市
"聊城市,榆林市",2,聊城市,榆林市
"合肥市,阳泉市",2,合肥市,阳泉市
"赤峰市,湛江市",2,赤峰市,湛江市
"德州市,常州市",2,德州市,常州市
"邢台市,莆田市",2,邢台市,莆田市
"宜春市,泰州市",2,宜春市,泰州市
"重庆市,鹤岗市",2,重庆市,鹤岗市
"天津市,景德镇市",2,天津市,景德镇市
"许昌市,威海市",2,许昌市,威海市
"济南市,荆门市",2,济南市,荆门市
"东营市,唐山市",2,东营市,唐山市
"莆田市,黄山市",2,莆田市,黄山市
"菏泽市,景德镇市",2,菏泽市,景德镇市
"珠海市,常州市",2,珠海市,常州市
"滁州市,延安市",2,滁州市,延安市
"滨州市,三亚市",2,滨州市,三亚市
"安阳市,淄博市",2,安阳市,淄博市
"上饶市,武威市",2,上饶市,武威市
"茂名市,盘锦市",2,茂名市,盘锦市
"珠海市,驻马店市",2,珠海市,驻马店市
"甘南藏族自治州,定西市",2,甘南藏族自治州,定西市
"柳州市,营口市",2,柳州市,营口市
"亳州市,乌海市",2,亳州市,乌海市
"泰安市,台州市",2,泰安市,台州市
"鹤岗市,唐山市",2,鹤岗市,唐山市
"郑州市,海南省",2,郑州市,海南省
"泸州市,红河哈尼族彝族自治州",2,泸州市,红河哈尼族彝族自治州
"哈密市,商丘市",2,哈密市,商丘市
"济南市,龙岩市",2,济南市,龙岩市
"莆田市,烟台市",2,莆田市,烟台市
"嘉兴市,拉萨市",2,嘉兴市,拉萨市
"淮北市,贵阳市",2,淮北市,贵阳市
"南京市,新余市",2,南京市,新余市
"南宁市,丽水市",2,南宁市,丽水市
"通辽市,保定市",2,通辽市,保定市
"许昌市,毕节市",2,许昌市,毕节市
"宜昌市,百色市",2,宜昌市,百色市
"孝感市,安顺市",2,孝感市,安顺市
"南京市,承德市",2,南京市,承德市
"秦皇岛市,丹东市",2,秦皇岛市,丹东市
"邢台市,中卫市",2,邢台市,中卫市
"防城港市,上饶市",2,防城港市,上饶市
"盘锦市,辽源市",2,盘锦市,辽源市
"成都市,临夏回族自治州",2,成都市,临夏回族自治州
"厦门市,梧州市",2,厦门市,梧州市
"楚雄彝族自治州,毕节市",2,楚雄彝族自治州,毕节市
"长沙市,晋中市",2,长沙市,晋中市
"烟台市,莱芜市",2,烟台市,莱芜市
"佛山市,天水市",2,佛山市,天水市
"汉中市,盐城市",2,汉中市,盐城市
"芜湖市,四平市",2,芜湖市,四平市
"遵义市,盐城市",2,遵义市,盐城市
"泸州市,阿坝藏族羌族自治州",2,泸州市,阿坝藏族羌族自治州
"肇庆市,西双版纳傣族自治州",2,肇庆市,西双版纳傣族自治州
"乐山市,来宾市",2,乐山市,来宾市
"贵港市,德州市",2,贵港市,德州市
"淮南市,连云港市",2,淮南市,连云港市
"延边朝鲜族自治州,武汉市",2,延边朝鲜族自治州,武汉市
"长春市,洛阳市",2,长春市,洛阳市
"定西市,北京市",2,定西市,北京市
"九江市,亳州市",2,九江市,亳州市
"喀什地区,广州市",2,喀什地区,广州市
"七台河市,惠州市",2,七台河市,惠州市
"长治市,南宁市",2,长治市,南宁市
"邢台市,潍坊市",2,邢台市,潍坊市
"七台河市,驻马店市",2,七台河市,驻马店市
"无锡市,乌鲁木齐市",2,无锡市,乌鲁木齐市
"伊犁哈萨克自治州,濮阳市",2,伊犁哈萨克自治州,濮阳市
"临沂市,长治市",2,临沂市,长治市
"东莞市,淮北市",2,东莞市,淮北市
"徐州市,宜春市",2,徐州市,宜春市
"德宏傣族景颇族自治州,连云港市",2,德宏傣族景颇族自治州,连云港市
"南昌市,阿勒泰地区",2,南昌市,阿勒泰地区
"成都市,鄂尔多斯市",2,成都市,鄂尔多斯市
"常德市,黄石市",2,常德市,黄石市
"梧州市,海南藏族自治州",2,梧州市,海南藏族自治州
"临汾市,宁波市",2,临汾市,宁波市
"福州市,喀什地区",2,福州市,喀什地区
"运城市,淮南市",1,运城市,淮南市
"吴忠市,巴彦淖尔市",1,吴忠市,巴彦淖尔市
"吴忠市,乌兰察布市",1,吴忠市,乌兰察布市
"铜陵市,呼和浩特市",1,铜陵市,呼和浩特市
"乌兰察布市,乌鲁木齐市",1,乌兰察布市,乌鲁木齐市
"烟台市,文山壮族苗族自治州",1,烟台市,文山壮族苗族自治州
"吉安市,岳阳市",1,吉安市,岳阳市
"雅安市,宜昌市",1,雅安市,宜昌市
"南宁市,朔州市",1,南宁市,朔州市
"安康市,河源市",1,安康市,河源市
"百色市,西安市",1,百色市,西安市
"景德镇市,马鞍山市",1,景德镇市,马鞍山市
"贺州市,广州市",1,贺州市,广州市
"延安市,松原市",1,延安市,松原市
"梅州市,沧州市",1,梅州市,沧州市
"丽水市,防城港市",1,丽水市,防城港市
"宜昌市,保定市",1,宜昌市,保定市
"苏州市,葫芦岛市",1,苏州市,葫芦岛市
"蚌埠市,吴忠市",1,蚌埠市,吴忠市
"梅州市,玉林市",1,梅州市,玉林市
"菏泽市,海东市",1,菏泽市,海东市
"铁岭市,日照市",1,铁岭市,日照市
"文山壮族苗族自治州,宜春市",1,文山壮族苗族自治州,宜春市
"和田地区,宁德市",1,和田地区,宁德市
"潮州市,铜川市",1,潮州市,铜川市
"酒泉市,六盘水市",1,酒泉市,六盘水市
"哈密市,伊犁哈萨克自治州",1,哈密市,伊犁哈萨克自治州
"攀枝花市,梅州市",1,攀枝花市,梅州市
"克拉玛依市,南宁市",1,克拉玛依市,南宁市
"景德镇市,开封市",1,景德镇市,开封市
"海东市,襄阳市",1,海东市,襄阳市
"南阳市,嘉峪关市",1,南阳市,嘉峪关市
"铜川市,庆阳市",1,铜川市,庆阳市
"信阳市,葫芦岛市",1,信阳市,葫芦岛市
"温州市,香港特别行政区",1,温州市,香港特别行政区
"内江市,黔西南布依族苗族自治州",1,内江市,黔西南布依族苗族自治州
"宜昌市,临汾市",1,宜昌市,临汾市
"福州市,淮南市",1,福州市,淮南市
"榆林市,连云港市",1,榆林市,连云港市
"秦皇岛市,宜昌市",1,秦皇岛市,宜昌市
"宝鸡市,宁波市",1,宝鸡市,宁波市
"周口市,泰州市",1,周口市,泰州市
"那曲地区,泰安市",1,那曲地区,泰安市
"葫芦岛市,镇江市",1,葫芦岛市,镇江市
"郑州市,宜春市",1,郑州市,宜春市
"七台河市,南京市",1,七台河市,南京市
"阿克苏地区,盘锦市",1,阿克苏地区,盘锦市
"泸州市,丽水市",1,泸州市,丽水市
"肇庆市,安阳市",1,肇庆市,安阳市
"淮安市,恩施土家族苗族自治州",1,淮安市,恩施土家族苗族自治州
"渭南市,红河哈尼族彝族自治州",1,渭南市,红河哈尼族彝族自治州
"洛阳市,鄂尔多斯市",1,洛阳市,鄂尔多斯市
"永州市,肇庆市",1,永州市,肇庆市
"铜仁市,昭通市",1,铜仁市,昭通市
"郑州市,喀什地区",1,郑州市,喀什地区
"兰州市,南平市",1,兰州市,南平市
"威海市,亳州市",1,威海市,亳州市
"郑州市,龙岩市",1,郑州市,龙岩市
"枣庄市,淮南市",1,枣庄市,淮南市
"青岛市,钦州市",1,青岛市,钦州市
"宣城市,许昌市",1,宣城市,许昌市
"承德市,烟台市",1,承德市,烟台市
"晋城市,绵阳市",1,晋城市,绵阳市
"乌鲁木齐市,毕节市",1,乌鲁木齐市,毕节市
"泰州市,泰安市",1,泰州市,泰安市
"淄博市,蚌埠市",1,淄博市,蚌埠市
"永州市,宁德市",1,永州市,宁德市
"西宁市,邢台市",1,西宁市,邢台市
"威海市,莆田市",1,威海市,莆田市
"兴安盟,福州市",1,兴安盟,福州市
"柳州市,聊城市",1,柳州市,聊城市
"绍兴市,松原市",1,绍兴市,松原市
"丽水市,钦州市",1,丽水市,钦州市
"黑河市,东莞市",1,黑河市,东莞市
"菏泽市,阜新市",1,菏泽市,阜新市
"济南市,马鞍山市",1,济南市,马鞍山市
"吕梁市,延安市",1,吕梁市,延安市
"遂宁市,南宁市",1,遂宁市,南宁市
"德州市,池州市",1,德州市,池州市
"汕头市,宣城市",1,汕头市,宣城市
"塔城地区,周口市",1,塔城地区,周口市
"萍乡市,洛阳市",1,萍乡市,洛阳市
"张家口市,咸阳市",1,张家口市,咸阳市
"德州市,贵港市",1,德州市,贵港市
"佛山市,吕梁市",1,佛山市,吕梁市
"淄博市,晋城市",1,淄博市,晋城市
"昭通市,德州市",1,昭通市,德州市
"邵阳市,宝鸡市",1,邵阳市,宝鸡市
"昭通市,柳州市",1,昭通市,柳州市
"东营市,贺州市",1,东营市,贺州市
"驻马店市,唐山市",1,驻马店市,唐山市
"柳州市,宝鸡市",1,柳州市,宝鸡市
"石家庄市,龙岩市",1,石家庄市,龙岩市
"遵义市,张掖市",1,遵义市,张掖市
"荆门市,喀什地区",1,荆门市,喀什地区
"亳州市,安阳市",1,亳州市,安阳市
"南宁市,汕尾市",1,南宁市,汕尾市
"乐山市,天水市",1,乐山市,天水市
"永州市,威海市",1,永州市,威海市
"延安市,随州市",1,延安市,随州市
"鹰潭市,玉溪市",1,鹰潭市,玉溪市
"沈阳市,新乡市",1,沈阳市,新乡市
"滁州市,保山市",1,滁州市,保山市
"保山市,宿州市",1,保山市,宿州市
"临汾市,昌吉回族自治州",1,临汾市,昌吉回族自治州
"临夏回族自治州,中卫市",1,临夏回族自治州,中卫市
"茂名市,达州市",1,茂名市,达州市
"许昌市,四平市",1,许昌市,四平市
"黄石市,周口市",1,黄石市,周口市
"唐山市,黄山市",1,唐山市,黄山市
"昭通市,阜新市",1,昭通市,阜新市
"宜昌市,六盘水市",1,宜昌市,六盘水市
"佛山市,塔城地区",1,佛山市,塔城地区
"六安市,衡阳市",1,六安市,衡阳市
"汕头市,阜阳市",1,汕头市,阜阳市
"眉山市,河源市",1,眉山市,河源市
"营口市,驻马店市",1,营口市,驻马店市
"广州市,昭通市",1,广州市,昭通市
"随州市,合肥市",1,随州市,合肥市
"延安市,佛山市",1,延安市,佛山市
"阿勒泰地区,喀什地区",1,阿勒泰地区,喀什地区
"玉林市,乌鲁木齐市",1,玉林市,乌鲁木齐市
"许昌市,随州市",1,许昌市,随州市
"龙岩市,朝阳市",1,龙岩市,朝阳市
"周口市,眉山市",1,周口市,眉山市
"黑河市,泰州市",1,黑河市,泰州市
"铜仁市,永州市",1,铜仁市,永州市
"泸州市,滨州市",1,泸州市,滨州市
"常德市,威海市",1,常德市,威海市
"宁德市,韶关市",1,宁德市,韶关市
"秦皇岛市,郴州市",1,秦皇岛市,郴州市
"本溪市,烟台市",1,本溪市,烟台市
"黔东南苗族侗族自治州,福州市",1,黔东南苗族侗族自治州,福州市
"鄂州市,淮北市",1,鄂州市,淮北市
"毕节市,临汾市",1,毕节市,临汾市
"马鞍山市,随州市",1,马鞍山市,随州市
"岳阳市,抚顺市",1,岳阳市,抚顺市
"哈尔滨市,亳州市",1,哈尔滨市,亳州市
"东营市,桂林市",1,东营市,桂林市
"上海市,嘉峪关市",1,上海市,嘉峪关市
"新乡市,郴州市",1,新乡市,郴州市
"邢台市,包头市",1,邢台市,包头市
"锦州市,台州市",1,锦州市,台州市
"盐城市,德州市",1,盐城市,德州市
"铜川市,郑州市",1,铜川市,郑州市
"晋中市,楚雄彝族自治州",1,晋中市,楚雄彝族自治州
"阿克苏地区,大理白族自治州",1,阿克苏地区,大理白族自治州
"防城港市,淮安市",1,防城港市,淮安市
"中卫市,喀什地区",1,中卫市,喀什地区
"许昌市,宜春市",1,许昌市,宜春市
"宝鸡市,湖州市",1,宝鸡市,湖州市
"邢台市,佳木斯市",1,邢台市,佳木斯市
"庆阳市,宜春市",1,庆阳市,宜春市
"遵义市,铜川市",1,遵义市,铜川市
"临沧市,广州市",1,临沧市,广州市
"保定市,张掖市",1,保定市,张掖市
"廊坊市,宁德市",1,廊坊市,宁德市
